"country","year","gdp","pop","category","emissions","lgdp","lpop","lemissions","const","lgdp_sq","emissions_pc","lemissions_pc"
"Colombia",2018,311479214549.663,49276961,"2.G",0.006002757,26.4645984459802,17.7129672072685,-5.11553641529188,1,700.374970906978,1.2181670456504e-10,-22.8285036225604
"Colombia",2019,321405606694.916,50187406,"2.F",3.95085275233337,26.4959697346991,17.7312746766932,1.37393144227953,1,702.036412182093,7.87219955606665e-08,-16.3573432344136
"Colombia",2019,321405606694.916,50187406,"2.G",0.0061960903333333,26.4959697346991,17.7312746766932,-5.08383677723532,1,702.036412182093,1.23459067267459e-10,-22.8151114539285
"Colombia",2020,298096310853.83,50930662,"2.F",4.27763962066663,26.4206824620216,17.7459756970092,1.45340136696844,1,698.052461758975,8.39894761365292e-08,-16.2925743300407
"Colombia",2020,298096310853.83,50930662,"2.G",0.0063894236666667,26.4206824620216,17.7459756970092,-5.05311120767023,1,698.052461758975,1.25453379472403e-10,-22.7990869046794
"Colombia",2021,330935176579.219,51516562,"2.F",4.64631501860414,26.5251883519937,17.7574139061673,1.53607443631223,1,703.585617108742,9.01907044690626e-08,-16.221339469855
"Colombia",2021,330935176579.219,51516562,"2.G",0.0065899650524233,26.5251883519937,17.7574139061673,-5.0222072336042,1,703.585617108742,1.27919348585864e-10,-22.7796211397715
"Colombia",2022,355741335397.396,51874024,"2.F",5.04966293906283,26.5974697177446,17.7643287218803,1.61932149631971,1,707.425395386339,9.73447315184731e-08,-16.1450072255606
"Colombia",2022,355741335397.396,51874024,"2.G",0.0067968357607723,26.5974697177446,17.7643287218803,-4.99129810439754,1,707.425395386339,1.31025805146181e-10,-22.7556268262779
"Costa Rica",1969,7980149936.68783,1805968,NA,NA,22.8002230372902,14.4066072940867,NA,1,519.850170550181,NA,NA
"Costa Rica",1970,8578911307.23833,1855697,NA,NA,22.8725728551272,14.4337709246905,NA,1,523.154589013099,NA,NA
"Costa Rica",1971,9160433275.7274,1905486,NA,NA,22.9381593153574,14.4602476521161,NA,1,526.159152776718,NA,NA
"Costa Rica",1972,9909577643.44193,1955547,NA,NA,23.0167675651512,14.4861805076626,NA,1,529.771589148197,NA,NA
"Costa Rica",1973,10673498641.291,2006247,NA,NA,23.091029743668,14.5117763705322,NA,1,533.19565462296,NA,NA
"Costa Rica",1974,11265333466.4882,2058235,NA,NA,23.1449960123888,14.5373593773897,NA,1,535.690840413492,NA,NA
"Costa Rica",1975,11501913473.2459,2111850,NA,NA,23.1657792474524,14.5630748985588,NA,1,536.653328141697,NA,NA
"Costa Rica",1976,12136538956.7045,2167544,NA,NA,23.2194864877548,14.5891052873155,NA,1,539.144552755027,NA,NA
"Costa Rica",1977,13217233964.9795,2225630,NA,NA,23.3047874183873,14.6155505795716,NA,1,543.113116616221,NA,NA
"Costa Rica",1978,14045648796.7561,2286210,NA,NA,23.36557849058,14.6424059826348,NA,1,545.950258199453,NA,NA
"Costa Rica",1979,14739380801.1094,2349258,NA,NA,23.4137887147594,14.6696100915816,NA,1,548.205501979394,NA,NA
"Costa Rica",1980,14850205527.8317,2414303,NA,NA,23.4212795423574,14.6969211905757,NA,1,548.556335401248,NA,NA
"Costa Rica",1981,14514345036.6667,2481334,NA,NA,23.398403310199,14.7243068767489,NA,1,547.485277466734,NA,NA
"Costa Rica",1982,13456892436.3783,2550780,NA,NA,23.3227572605386,14.7519097527151,NA,1,543.951006234005,NA,NA
"Costa Rica",1983,13842162284.8009,2622532,NA,NA,23.3509850093835,14.7796508212754,NA,1,545.268500908455,NA,NA
"Costa Rica",1984,14952872323.2373,2696200,NA,NA,23.4281692469734,14.8073539322391,NA,1,548.87911426483,NA,NA
"Costa Rica",1985,15060772508.4971,2771463,NA,NA,23.4353593533875,14.8348858975815,NA,1,549.216068022408,NA,NA
"Costa Rica",1986,15894574653.4847,2847849,NA,NA,23.4892436711829,14.8620745304455,NA,1,551.744568244208,NA,NA
"Costa Rica",1987,16651876952.516,2924595,NA,NA,23.5357887769002,14.8886665675229,NA,1,553.93335335086,NA,NA
"Costa Rica",1988,17223393911.0107,3001461,NA,NA,23.5695344077578,14.9146097280864,NA,1,555.52295219848,NA,NA
"Costa Rica",1989,18199267198.6671,3079001,NA,NA,23.6246471664091,14.9401157516874,NA,1,558.123953737319,NA,NA
"Costa Rica",1990,18845898694.3329,3158253,"2.F",9.39692e-05,23.6595611512699,14.965529584585,-9.27254348896087,1,559.77483387068,2.97535377944706e-11,-24.2380730735458
"Costa Rica",1990,18845898694.3329,3158253,"2.G",0.00054253362,23.6595611512699,14.965529584585,-7.51926050211964,1,559.77483387068,1.7178282423859e-10,-22.4847900867046
"Costa Rica",1991,19272881738.232,3239414,"2.F",0.002210663,23.6819648535075,14.9909030072131,-6.11446280844348,1,560.835459322765,6.82426821641198e-10,-21.1053658156566
"Costa Rica",1991,19272881738.232,3239414,"2.G",0.0007751844,23.6819648535075,14.9909030072131,-7.16240962142921,1,560.835459322765,2.39297724835418e-10,-22.1533126286423
"Costa Rica",1992,21046199579.1751,3321939,"2.F",0.004150361,23.769985838218,15.0160592065545,-5.48455996057096,1,565.012226749086,1.24937905241487e-09,-20.5006191671255
"Costa Rica",1992,21046199579.1751,3321939,"2.G",0.001274437,23.769985838218,15.0160592065545,-6.66525076651933,1,565.012226749086,3.83642505175441e-10,-21.6813099730739
"Costa Rica",1993,22539888612.0502,3405372,"2.F",0.0060458605,23.8385524037557,15.0408647426996,-5.10838145599724,1,568.276580706606,1.77538914984912e-09,-20.1492461986969
"Costa Rica",1993,22539888612.0502,3405372,"2.G",0.002100489,23.8385524037557,15.0408647426996,-6.16558510421692,1,568.276580706606,6.16816312579066e-10,-21.2064498469165
"Costa Rica",1994,23558472574.5383,3489152,"2.F",0.009432518,23.8827513623267,15.0651692847115,-4.66359219783184,1,570.385812634719,2.70338408874133e-09,-19.7287614825434
"Costa Rica",1994,23558472574.5383,3489152,"2.G",0.0030997,23.8827513623267,15.0651692847115,-5.77644994636751,1,570.385812634719,8.88382048130893e-10,-20.841619231079
"Costa Rica",1995,24537080462.945,3572856,"2.F",0.0129225998,23.9234512986115,15.0888758339264,-4.34877757796008,1,572.331522037035,3.61688234846297e-09,-19.4376534118865
"Costa Rica",1995,24537080462.945,3572856,"2.G",0.0040917,23.9234512986115,15.0888758339264,-5.49879474736333,1,572.331522037035,1.14521827915819e-09,-20.5876705812897
"Costa Rica",1996,24868443806.6585,3656234,"2.F",0.0166378787,23.9368655196901,15.1119442138844,-4.09607333368675,1,572.973530907729,4.55055084001735e-09,-19.2080175475711
"Costa Rica",1996,24868443806.6585,3656234,"2.G",0.0049067,23.9368655196901,15.1119442138844,-5.31715366089433,1,572.973530907729,1.34200929152784e-09,-20.4290978747787
"Costa Rica",1997,26230281014.9389,3739421,"2.F",0.020252628,23.9901803442615,15.1344413445717,-3.89947071607222,1,575.528752950189,5.4159796396287e-09,-19.033912060644
"Costa Rica",1997,26230281014.9389,3739421,"2.G",0.00565349,23.9901803442615,15.1344413445717,-5.17548222540632,1,575.528752950189,1.51186239794877e-09,-20.3099235699781
"Costa Rica",1998,28107138562.1796,3821421,"2.F",0.0244138988,24.0592894223818,15.1561329009406,-3.71260268590573,1,578.849407509932,6.38869645610887e-09,-18.8687355868463
"Costa Rica",1998,28107138562.1796,3821421,"2.G",0.00711696,24.0592894223818,15.1561329009406,-4.94527461102645,1,578.849407509932,1.86238574603531e-09,-20.1014075119671
"Costa Rica",1999,29291801377.7666,3901430,"2.F",0.0299200252,24.100573497355,15.1768537105607,-3.50922728363023,1,580.837642901411,7.66898937056413e-09,-18.686080994191
"Costa Rica",1999,29291801377.7666,3901430,"2.G",0.00860787,24.100573497355,15.1768537105607,-4.75507837790723,1,580.837642901411,2.20633716355285e-09,-19.931932088468
"Costa Rica",2000,30425018596.0239,3979193,"2.F",0.044649472,24.1385310870285,15.1965895928822,-3.1089127970375,1,582.668683039441,1.12207354606826e-08,-18.3055023899197
"Costa Rica",2000,30425018596.0239,3979193,"2.G",0.01038226,24.1385310870285,15.1965895928822,-4.56765669854643,1,582.668683039441,2.60913707879965e-09,-19.7642462914286
"Costa Rica",2001,31487207679.018,4053222,"2.F",0.053838083,24.1728471948669,15.2150226783517,-2.92177419977733,1,584.326541506383,1.32827866324618e-08,-18.136796878129
"Costa Rica",2001,31487207679.018,4053222,"2.G",0.01084556,24.1728471948669,15.2150226783517,-4.52399949933749,1,584.326541506383,2.67578731192123e-09,-19.7390221776892
"Costa Rica",2002,32563086644.0833,4122623,"2.F",0.0640136575,24.2064451722389,15.2320001692352,-2.74865881995117,1,585.951987876606,1.55274099766096e-08,-17.9806589891864
"Costa Rica",2002,32563086644.0833,4122623,"2.G",0.01106174,24.2064451722389,15.2320001692352,-4.50426297157305,1,585.951987876606,2.68318010160036e-09,-19.7362631408083
"Costa Rica",2003,33968893664.4668,4188610,"2.F",0.076382643,24.2487110505717,15.2478794946163,-2.57199979448415,1,587.999987614117,1.82357973170097e-08,-17.8198792891004
"Costa Rica",2003,33968893664.4668,4188610,"2.G",0.01124462,24.2487110505717,15.2478794946163,-4.48786548693865,1,587.999987614117,2.68457077646284e-09,-19.7357449815549
"Costa Rica",2004,35471881196.7324,4252800,"2.F",0.087031567,24.2920061406022,15.2630881475011,-2.44148438705727,1,590.101562335055,2.04645332486832e-08,-17.7045725345583
"Costa Rica",2004,35471881196.7324,4252800,"2.G",0.01149362,24.2920061406022,15.2630881475011,-4.46596318017044,1,590.101562335055,2.70260063957863e-09,-19.7290513276715
"Costa Rica",2005,36882479566.3546,4315887,"2.F",0.097961085,24.3310024667358,15.2778134233677,-2.32318497101014,1,591.997681036302,2.2697787268295e-08,-17.6009983943779
"Costa Rica",2005,36882479566.3546,4315887,"2.G",0.01222786,24.3310024667358,15.2778134233677,-4.40403832415223,1,591.997681036302,2.83322061027084e-09,-19.68185174752
"Costa Rica",2006,39584746512.0189,4378172,"2.F",0.105254878,24.401709691912,15.292141843639,-2.25137046070028,1,595.443435888354,2.40408275417229e-08,-17.5435123043393
"Costa Rica",2006,39584746512.0189,4378172,"2.G",0.00549614,24.401709691912,15.292141843639,-5.2037092513152,1,595.443435888354,1.25535040651669e-09,-20.4958510949542
"Costa Rica",2007,42836685683.3157,4440019,"2.F",0.111224358,24.4806607145312,15.3061692136785,-2.1962058743903,1,599.30274901999,2.50504238833212e-08,-17.5023750880688
"Costa Rica",2007,42836685683.3157,4440019,"2.G",0.00191118,24.4806607145312,15.3061692136785,-6.26003442663698,1,599.30274901999,4.30444103955411e-10,-21.5662036403155
"Costa Rica",2008,44866362762.9163,4501921,"2.F",0.118971518,24.5269541919797,15.3200147525383,-2.1288711590559,1,601.571481935472,2.64268337893979e-08,-17.4488859115942
"Costa Rica",2008,44866362762.9163,4501921,"2.G",0.00156037,24.5269541919797,15.3200147525383,-6.46283230635612,1,601.571481935472,3.46600928803504e-10,-21.7828470588944
"Costa Rica",2009,44474474851.0454,4563127,"2.F",0.126340299,24.5181812626949,15.3335186920885,-2.06877622688465,1,601.141212430365,2.76872195316939e-08,-17.4022949189732
"Costa Rica",2009,44474474851.0454,4563127,"2.G",0.00156037,24.5181812626949,15.3335186920885,-6.46283230635612,1,601.141212430365,3.4195191148526e-10,-21.7963509984446
"Costa Rica",2010,46858459463.9247,4622252,"2.F",0.132244966,24.570397394196,15.3463925901822,-2.0230992732404,1,603.704428108711,2.86105054419361e-08,-17.3694918634226
"Costa Rica",2010,46858459463.9247,4622252,"2.G",0.00156037,24.570397394196,15.3463925901822,-6.46283230635612,1,603.704428108711,3.37577873296393e-10,-21.8092248965383
"Costa Rica",2011,48921712051.3936,4679926,"2.F",0.133405795,24.6134871441153,15.358792855803,-2.01435970566453,1,605.823749393527,2.8505962487441e-08,-17.3731525614675
"Costa Rica",2011,48921712051.3936,4679926,"2.G",0.00156037,24.6134871441153,15.358792855803,-6.46283230635612,1,605.823749393527,3.33417665151116e-10,-21.8216251621591
"Costa Rica",2012,51310359850.9829,4736593,"2.F",0.133644819,24.6611585151476,15.3708286588564,-2.01256960258071,1,608.172739309238,2.82153900493456e-08,-17.3833982614371
"Costa Rica",2012,51310359850.9829,4736593,"2.G",0.00156037,24.6611585151476,15.3708286588564,-6.46283230635612,1,608.172739309238,3.2942876873736e-10,-21.8336609652125
"Costa Rica",2013,52590433320.5416,4791535,"2.F",0.136663355,24.6858000641133,15.3823613773412,-1.9902346399528,1,609.388724805376,2.85218317303328e-08,-17.372596017294
"Costa Rica",2013,52590433320.5416,4791535,"2.G",0.00156037,24.6858000641133,15.3823613773412,-6.46283230635612,1,609.388724805376,3.25651383116266e-10,-21.8451936836973
"Costa Rica",2014,54453244253.8925,4844288,"2.F",0.149241265,24.7206082668074,15.3933108368836,-1.90219105438529,1,611.108473080947,3.08076780323548e-08,-17.2955018912689
"Costa Rica",2014,54453244253.8925,4844288,"2.G",0.00156037,24.7206082668074,15.3933108368836,-6.46283230635612,1,611.108473080947,3.22105126697669e-10,-21.8561431432397
"Costa Rica",2015,56441920823.7632,4895242,"2.F",0.165231579,24.7564779963739,15.403774270927,-1.80040727998894,1,612.883202784947,3.37535057510946e-08,-17.2041815509159
"Costa Rica",2015,56441920823.7632,4895242,"2.G",0.00156037,24.7564779963739,15.403774270927,-6.46283230635612,1,612.883202784947,3.18752372201415e-10,-21.8666065772831
"Costa Rica",2016,58814921624.6961,4945205,"2.F",0.183615683,24.7976614287845,15.4139289781958,-1.6949103850538,1,614.924012336628,3.71300447605307e-08,-17.1088393632496
"Costa Rica",2016,58814921624.6961,4945205,"2.G",0.00156037,24.7976614287845,15.4139289781958,-6.46283230635612,1,614.924012336628,3.15531914248247e-10,-21.876761284552
"Costa Rica",2017,61260269011.0347,4993842,"2.F",0.203452324,24.8383973296413,15.4237161113558,-1.59232358164564,1,616.945981905134,4.07406409734229e-08,-17.0160396930014
"Costa Rica",2017,61260269011.0347,4993842,"2.G",0.00156037,24.8383973296413,15.4237161113558,-6.46283230635612,1,616.945981905134,3.12458824287993e-10,-21.8865484177119
"Costa Rica",2018,62862779086.2036,5040734,"2.F",0.226504117,24.864220078064,15.4330622643644,-1.4849921576238,1,618.229440090403,4.49347489869531e-08,-16.9180544219882
"Costa Rica",2018,62862779086.2036,5040734,"2.G",0.00156037,24.864220078064,15.4330622643644,-6.46283230635612,1,618.229440090403,3.09552140620791e-10,-21.8958945707206
"Costa Rica",2019,64382494199.5001,5084532,"2.F",0.246928296333334,24.8881076039042,15.441713547831,-1.39865728274446,1,619.417900103512,4.85646066016172e-08,-16.8403708305755
"Costa Rica",2019,64382494199.5001,5084532,"2.G",0.00156037,24.8881076039042,15.441713547831,-6.46283230635612,1,619.417900103512,3.06885668140155e-10,-21.9045458541872
"Costa Rica",2020,61631202101.2625,5123105,"2.F",0.267352475666666,24.844434106862,15.4492712585145,-1.31918735760908,1,617.245906090206,5.21856326713323e-08,-16.7684586161236
"Costa Rica",2020,61631202101.2625,5123105,"2.G",0.00156037,24.844434106862,15.4492712585145,-6.46283230635612,1,617.245906090206,3.04575057509069e-10,-21.9121035648707
"Costa Rica",2021,66426601172.9818,5153957,"2.F",0.290394688052228,24.919363433277,15.4552753271251,-1.23651428802997,1,620.974673919744,5.63440261632426e-08,-16.6917896151551
"Costa Rica",2021,66426601172.9818,5153957,"2.G",0.00156037,24.919363433277,15.4552753271251,-6.46283230635612,1,620.974673919744,3.02751846784907e-10,-21.9181076334812
"Costa Rica",2022,69286276847.4524,5180829,"2.F",0.315603933108276,24.9615126982434,15.4604756400409,-1.1532672277678,1,623.077116184566,6.09176510377541e-08,-16.6137428678087
"Costa Rica",2022,69286276847.4524,5180829,"2.G",0.00156037,24.9615126982434,15.4604756400409,-6.46283230635612,1,623.077116184566,3.0118152905645e-10,-21.923307946397
"Cyprus",1969,NA,636821,NA,NA,NA,13.3642438903555,NA,1,NA,NA,NA
"Cyprus",1970,NA,640804,NA,NA,NA,13.3704789169141,NA,1,NA,NA,NA
"Cyprus",1971,NA,644413,NA,NA,NA,13.3760951038866,NA,1,NA,NA,NA
"Cyprus",1972,NA,647620,NA,NA,NA,13.38105938357,NA,1,NA,NA,NA
"Cyprus",1973,NA,650705,NA,NA,NA,13.3858116694861,NA,1,NA,NA,NA
"Cyprus",1974,NA,648585,NA,NA,NA,13.3825483458534,NA,1,NA,NA,NA
"Cyprus",1975,3097694991.18661,644982,NA,NA,21.8539241206361,13.3769776884118,NA,1,477.593999470519,NA,NA
"Cyprus",1976,3725482909.17684,648868,NA,NA,22.0384623204229,13.3829845851692,NA,1,485.693821448698,NA,NA
"Cyprus",1977,4335046458.16406,656414,NA,NA,22.1899981641144,13.3945469664289,NA,1,492.396018523398,NA,NA
"Cyprus",1978,4672200507.11078,663975,NA,NA,22.2648959983132,13.4059997771474,NA,1,495.725593815702,NA,NA
"Cyprus",1979,5135008570.02027,671611,NA,NA,22.3593473492681,13.4174345828483,NA,1,499.940413885224,NA,NA
"Cyprus",1980,5430438178.50588,679327,NA,NA,22.415285663494,13.4288578811877,NA,1,502.445031376038,NA,NA
"Cyprus",1981,5567122222.79763,687170,NA,NA,22.4401441007833,13.440336993286,NA,1,503.56006726392,NA,NA
"Cyprus",1982,5902358121.90304,696227,NA,NA,22.4986177896851,13.4534310355667,NA,1,506.187802446336,NA,NA
"Cyprus",1983,6231838476.96802,707477,NA,NA,22.5529372268491,13.4694603991372,NA,1,508.634977558194,NA,NA
"Cyprus",1984,6777616308.89204,719678,NA,NA,22.6368913002215,13.4865591687363,NA,1,512.428847738044,NA,NA
"Cyprus",1985,7108536188.6019,731664,NA,NA,22.6845621789185,13.5030766711697,NA,1,514.589361249221,NA,NA
"Cyprus",1986,7371832835.28822,743446,NA,NA,22.7209322008713,13.5190514127894,NA,1,516.240760076591,NA,NA
"Cyprus",1987,7892671314.63169,755021,NA,NA,22.7892004841642,13.5345008424139,NA,1,519.347658707431,NA,NA
"Cyprus",1988,8575133069.19745,766412,NA,NA,22.8721323481518,13.5494751631363,NA,1,523.13443815137,NA,NA
"Cyprus",1989,9256635384.11491,777592,NA,NA,22.9486064701295,13.5639572440096,NA,1,526.638538920868,NA,NA
"Cyprus",1990,9941996622.28162,788500,"2.F",1e-06,23.0200337048765,13.5778876853852,-13.8155105579643,1,529.92195177365,1.26823081800888e-12,-27.3933982433495
"Cyprus",1990,9941996622.28162,788500,"2.G",0.0038648882,23.0200337048765,13.5778876853852,-5.55582252362244,1,529.92195177365,4.90157032339886e-09,-19.1337102090077
"Cyprus",1991,10015517806.8104,799061,"2.F",1e-06,23.027401507854,13.591192567266,-13.8155105579643,1,530.261220203916,1.25146891163503e-12,-27.4067031252303
"Cyprus",1991,10015517806.8104,799061,"2.G",0.005451651,23.027401507854,13.591192567266,-5.21183678040295,1,530.261220203916,6.82257174358403e-09,-18.803029347669
"Cyprus",1992,10956976382.1297,810431,"2.F",0.01772366358,23.1172422028622,13.6053214838997,-4.03285460686769,1,534.406887065791,2.18694294517362e-08,-17.6381760907674
